FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,People_Tested,People_Hospitalized,UID,ISO3,Testing_Rate,Hospitalization_Rate
,,Vinnytsia Oblast,Ukraine,2020-09-01 04:28:31,49.2331,28.4682,3993,83,2778.0,1132.0,"Vinnytsia Oblast, Ukraine",255.89690808859814,2.0786376158276987,,,,,,
,,Volyn Oblast,Ukraine,2020-09-01 04:28:31,50.7472,25.3254,5471,119,3877.0,1475.0,"Volyn Oblast, Ukraine",528.4305487139367,2.1751050996161583,,,,,,
,,Zakarpattia Oblast,Ukraine,2020-09-01 04:28:31,48.6208,22.2879,7516,262,3324.0,3930.0,"Zakarpattia Oblast, Ukraine",598.0257828997726,3.4858967535923364,,,,,,
,,Zaporizhia Oblast,Ukraine,2020-09-01 04:28:31,47.8388,35.1396,1596,25,918.0,653.0,"Zaporizhia Oblast, Ukraine",93.56116297229042,1.5664160401002507,,,,,,
,,Zhytomyr Oblast,Ukraine,2020-09-01 04:28:31,50.2547,28.6587,3302,65,1859.0,1378.0,"Zhytomyr Oblast, Ukraine",270.6129276270229,1.9685039370078738,,,,,,
,,,United Arab Emirates,2020-09-01 04:28:31,23.424076,53.847818000000004,70231,384,60931.0,8916.0,United Arab Emirates,710.0926150610692,0.5467670971508308,,,,,,
,,Anguilla,United Kingdom,2020-09-01 04:28:31,18.2206,-63.0686,3,0,3.0,0.0,"Anguilla, United Kingdom",19.99733368884149,0.0,,,,,,
,,Bermuda,United Kingdom,2020-09-01 04:28:31,32.3078,-64.7505,172,9,155.0,8.0,"Bermuda, United Kingdom",276.20316991312444,5.232558139534883,,,,,,
,,British Virgin Islands,United Kingdom,2020-09-01 04:28:31,18.4207,-64.64,47,1,8.0,38.0,"British Virgin Islands, United Kingdom",155.438700929325,2.127659574468085,,,,,,
,,Cayman Islands,United Kingdom,2020-09-01 04:28:31,19.3133,-81.2546,205,1,202.0,2.0,"Cayman Islands, United Kingdom",311.92939744370057,0.4878048780487805,,,,,,
,,Channel Islands,United Kingdom,2020-09-01 04:28:31,49.3723,-2.3644,625,48,545.0,32.0,"Channel Islands, United Kingdom",366.57106493293213,7.68,,,,,,
,,England,United Kingdom,2020-09-01 04:28:31,52.3555,-1.1743,290138,36852,0.0,253286.0,"England, United Kingdom",518.314599515517,12.701542024829564,,,,,,
,,Falkland Islands (Malvinas),United Kingdom,2020-09-01 04:28:31,-51.7963,-59.5236,13,0,13.0,0.0,"Falkland Islands (Malvinas), United Kingdom",373.2414585127763,0.0,,,,,,
,,Gibraltar,United Kingdom,2020-09-01 04:28:31,36.1408,-5.3536,288,0,232.0,56.0,"Gibraltar, United Kingdom",854.8276987919622,0.0,,,,,,
,,Isle of Man,United Kingdom,2020-09-01 04:28:31,54.2361,-4.5481,336,24,312.0,0.0,"Isle of Man, United Kingdom",395.14535704205474,7.142857142857142,,,,,,
,,Montserrat,United Kingdom,2020-09-01 04:28:31,16.742498,-62.187366000000004,13,1,12.0,0.0,"Montserrat, United Kingdom",260.05201040208044,7.6923076923076925,,,,,,
,,Northern Ireland,United Kingdom,2020-09-01 04:28:31,54.7877,-6.4923,7245,560,0.0,6685.0,"Northern Ireland, United Kingdom",385.0446428571428,7.729468599033816,,,,,,
,,Scotland,United Kingdom,2020-09-01 04:28:31,56.4907,-4.2026,20478,2494,0.0,17984.0,"Scotland, United Kingdom",374.82840041733016,12.178923723019825,,,,,,
,,Turks and Caicos Islands,United Kingdom,2020-09-01 04:28:31,21.69400000000001,-71.7979,508,4,200.0,304.0,"Turks and Caicos Islands, United Kingdom",1312.0512423162354,0.7874015748031497,,,,,,
,,Unknown,United Kingdom,2020-09-01 04:28:31,,,0,0,0.0,0.0,"Unknown, United Kingdom",,,,,,,,
,,Wales,United Kingdom,2020-09-01 04:28:31,52.1307,-3.7837,18012,1595,0.0,16417.0,"Wales, United Kingdom",573.8864461861976,8.855207639351542,,,,,,
,,,Uruguay,2020-09-01 04:28:31,-32.5228,-55.7658,1595,44,1409.0,142.0,Uruguay,45.91610106378538,2.7586206896551726,,,,,,
,,,Uzbekistan,2020-09-01 04:28:31,41.377491,64.585262,41893,320,39275.0,2298.0,Uzbekistan,125.16881566242444,0.7638507626572458,,,,,,
,,,Venezuela,2020-09-01 04:28:31,6.4238,-66.5897,46728,386,38112.0,8230.0,Venezuela,164.3272389454431,0.8260571819893854,,,,,,
,,,Vietnam,2020-09-01 04:28:31,14.058323999999999,108.277199,1044,34,707.0,303.0,Vietnam,1.0725448920907346,3.2567049808429123,,,,,,
,,,West Bank and Gaza,2020-09-01 04:28:31,31.9522,35.2332,22729,152,15056.0,7521.0,West Bank and Gaza,445.54296297341756,0.6687491750626953,,,,,,
,,,Western Sahara,2020-09-01 04:28:31,24.2155,-12.8858,10,1,8.0,1.0,Western Sahara,1.674116485025028,10.0,,,,,,
,,,Yemen,2020-09-01 04:28:31,15.552726999999999,48.516388,1958,566,1131.0,261.0,Yemen,6.564749214509988,28.907048008171607,,,,,,
,,,Zambia,2020-09-01 04:28:31,-13.133897,27.849332,12097,288,11469.0,340.0,Zambia,65.80194164955573,2.380755559229561,,,,,,
,,,Zimbabwe,2020-09-01 04:28:31,-19.015438,29.154857,6497,202,5221.0,1074.0,Zimbabwe,43.71278954676962,3.1091272895182387,,,,,,
1.0,,Alabama,US,2020-09-01 04:30:22,32.3182,-86.9023,126058,2182,48028.0,75848.0,,2570.941133161404,1.7309492455853654,985287.0,,84000001.0,USA,20094.83631557855,
2.0,,Alaska,US,2020-09-01 04:30:22,61.3707,-152.4044,5263,37,2238.0,2988.0,,719.4362616107007,0.703021090632719,348630.0,,84000002.0,USA,47656.67183836948,
60.0,,American Samoa,US,2020-09-01 04:30:22,-14.270999999999999,-170.132,0,0,,0.0,,0.0,,1514.0,,16.0,ASM,2721.015078808792,
4.0,,Arizona,US,2020-09-01 04:30:22,33.7298,-111.4312,201835,5029,30682.0,166124.0,,2772.9474851131044,2.491639210245993,1204429.0,,84000004.0,USA,16547.270624754336,
5.0,,Arkansas,US,2020-09-01 04:30:22,34.9697,-92.3731,61224,797,54961.0,5466.0,,2028.7599857379737,1.3017770808833138,727035.0,,84000005.0,USA,24091.524830638442,
6.0,,California,US,2020-09-01 04:30:22,36.1162,-119.6816,712475,13022,,699453.0,,1803.1761968948197,1.8277132530966003,11373305.0,,84000006.0,USA,28784.27012319707,
8.0,,Colorado,US,2020-09-01 04:30:22,39.0598,-105.3111,57404,1945,5946.0,49513.0,,996.815967948522,3.3882656260887742,1002802.0,,84000008.0,USA,17413.57825745094,
9.0,,Connecticut,US,2020-09-01 04:30:22,41.5978,-72.7554,52879,4465,8967.0,39447.0,,1483.16250557108,8.443805669547457,1173096.0,,84000009.0,USA,32903.269778842485,
10.0,,Delaware,US,2020-09-01 04:30:22,39.3185,-75.5071,17429,605,9381.0,7443.0,,1789.8587337383594,3.4712261173905565,236849.0,,84000010.0,USA,24323.03925797216,
88888.0,,Diamond Princess,US,2020-09-01 04:30:22,,,49,0,,49.0,,,0.0,,,84088888.0,USA,,
11.0,,District of Columbia,US,2020-09-01 04:30:22,38.8974,-77.0268,13992,607,11105.0,2280.0,,1982.5745413737743,4.338193253287593,290682.0,,84000011.0,USA,41187.73104885731,
12.0,,Florida,US,2020-09-01 04:30:22,27.7663,-81.6868,623471,11187,,612284.0,,2902.8710054509,1.794309599003001,4615539.0,,84000012.0,USA,21489.87577229389,
13.0,,Georgia,US,2020-09-01 04:30:22,33.0406,-83.6431,270471,5633,,264838.0,,2547.426056209685,2.0826632060368766,2343634.0,,84000013.0,USA,22073.473007527344,
99999.0,,Grand Princess,US,2020-09-01 04:30:22,,,103,3,,100.0,,,2.912621359223301,,,84099999.0,USA,,
66.0,,Guam,US,2020-09-01 04:30:22,13.4443,144.7937,1395,10,533.0,852.0,,849.4236706062877,0.7168458781362007,37884.0,,316.0,GUM,23067.78948906709,
15.0,,Hawaii,US,2020-09-01 04:30:22,21.0943,-157.4983,8472,70,2520.0,5882.0,,598.3591737106179,0.826251180358829,196719.0,,84000015.0,USA,13893.840686163721,
16.0,,Idaho,US,2020-09-01 04:30:22,44.2405,-114.4788,32081,361,14712.0,17008.0,,1795.1781272645374,1.1252766434961503,256013.0,,84000016.0,USA,14325.891895370341,
17.0,,Illinois,US,2020-09-01 04:30:22,40.3495,-88.9861,236724,8235,,228489.0,,1868.1135094948074,3.4787347290515536,4065863.0,,84000017.0,USA,32085.862008309614,
18.0,,Indiana,US,2020-09-01 04:30:22,39.8494,-86.2583,94196,3296,71591.0,19309.0,,1399.1820527525915,3.4990870100641223,1076947.0,,84000018.0,USA,15996.90978561452,
19.0,,Iowa,US,2020-09-01 04:30:22,42.0115,-93.2105,65139,1120,46740.0,17279.0,,2064.5817683918267,1.7194000521960733,620872.0,,84000019.0,USA,19678.54912886244,
20.0,,Kansas,US,2020-09-01 04:30:22,38.5266,-96.7265,42599,451,1673.0,40475.0,,1462.2179414920602,1.0587102983638113,413249.0,,84000020.0,USA,14184.842416574387,
21.0,,Kentucky,US,2020-09-01 04:30:22,37.6681,-84.6701,48396,933,10375.0,37088.0,,1083.2484830469912,1.9278452764691296,821320.0,,84000021.0,USA,18383.619392019067,
22.0,,Louisiana,US,2020-09-01 04:30:22,31.1695,-91.8678,148193,4950,127918.0,15325.0,,3187.7730009116344,3.3402387427206413,1872789.0,,84000022.0,USA,40285.48049235995,
23.0,,Maine,US,2020-09-01 04:30:22,44.6939,-69.3819,4529,132,3923.0,474.0,,336.9260205979414,2.914550673437845,262935.0,,84000023.0,USA,19560.530630585057,
24.0,,Maryland,US,2020-09-01 04:30:22,39.0639,-76.8021,108249,3755,6124.0,98370.0,,1790.5181881938834,3.4688542157433324,1330853.0,,84000024.0,USA,22013.288827724922,
25.0,,Massachusetts,US,2020-09-01 04:30:22,42.2302,-71.5301,128533,9060,103920.0,15553.0,,1864.8232724744555,7.048773466736169,1742517.0,,84000025.0,USA,25281.338288862553,
26.0,,Michigan,US,2020-09-01 04:30:22,43.3266,-84.5361,113025,6753,76151.0,30121.0,,1131.737442520705,5.974784339747844,2764431.0,,84000026.0,USA,27680.690731828843,
27.0,,Minnesota,US,2020-09-01 04:30:22,45.6945,-93.9002,75864,1866,67656.0,6342.0,,1345.1941545122093,2.459664663081304,1128023.0,,84000027.0,USA,20001.71287771968,
28.0,,Mississippi,US,2020-09-01 04:30:22,32.7416,-89.6787,82950,2473,67918.0,12559.0,,2787.15884184562,2.981314044605184,573865.0,,84000028.0,USA,19282.13271580153,
29.0,,Missouri,US,2020-09-01 04:30:22,38.4561,-92.2884,85635,1547,,84088.0,,1395.2913174704452,1.8065043498569509,982955.0,,84000029.0,USA,16015.747964782642,
30.0,,Montana,US,2020-09-01 04:30:22,46.9219,-110.4544,7421,104,5330.0,1987.0,,694.3443820887031,1.4014283789246729,250238.0,,84000030.0,USA,23413.4684658554,
31.0,,Nebraska,US,2020-09-01 04:30:22,41.1254,-98.2681,34287,397,25969.0,7921.0,,1772.4802626953574,1.157873246419926,361351.0,,84000031.0,USA,18680.18535903491,
32.0,,Nevada,US,2020-09-01 04:30:22,38.3135,-117.0554,69228,1305,1773.0,66150.0,,2247.54850079022,1.8850754030161208,597921.0,,84000032.0,USA,19412.036273487447,
33.0,,New Hampshire,US,2020-09-01 04:30:22,43.4525,-71.5639,7275,432,6615.0,228.0,,535.0401666236428,5.938144329896907,210916.0,,84000033.0,USA,15511.825674720583,
34.0,,New Jersey,US,2020-09-01 04:30:22,40.2989,-74.521,191960,15945,33912.0,142103.0,,2161.1787183115875,8.306418003750782,2857918.0,,84000034.0,USA,32175.826006874435,
35.0,,New Mexico,US,2020-09-01 04:30:22,34.8405,-106.2485,25352,779,12913.0,11660.0,,1209.063781548233,3.072735878826128,756933.0,,84000035.0,USA,36098.937967759884,
36.0,,New York,US,2020-09-01 04:30:22,42.1657,-74.9481,434756,32957,75100.0,326699.0,,2234.8401919833595,7.580573931124585,8263033.0,,84000036.0,USA,42475.68350082538,
37.0,,North Carolina,US,2020-09-01 04:30:22,35.6301,-79.8064,167309,2702,145884.0,18723.0,,1595.2294051039255,1.6149758829471217,2256172.0,,84000037.0,USA,21511.765161301148,
38.0,,North Dakota,US,2020-09-01 04:30:22,47.5289,-99.78399999999999,11816,143,9295.0,2378.0,,1550.5300093693163,1.2102234258632365,201761.0,,84000038.0,USA,26475.66733415392,
69.0,,Northern Mariana Islands,US,2020-09-01 04:30:22,15.0979,145.6739,56,2,29.0,25.0,,101.55229943420862,3.571428571428572,13540.0,,580.0,MNP,24553.89525605687,
39.0,,Ohio,US,2020-09-01 04:30:22,40.3888,-82.7649,123155,4139,102631.0,16385.0,,1053.5883857610936,3.3608054890179044,2244104.0,,84000039.0,USA,19198.26162835462,
40.0,,Oklahoma,US,2020-09-01 04:30:22,35.5653,-96.9289,58733,800,49184.0,8749.0,,1484.2918990308497,1.3620962661536105,865278.0,,84000040.0,USA,21867.180729906788,
41.0,,Oregon,US,2020-09-01 04:30:22,44.571999999999996,-122.0709,26713,459,4884.0,21370.0,,633.3491158884492,1.7182645154044849,557228.0,,84000041.0,USA,13211.539742757786,
42.0,,Pennsylvania,US,2020-09-01 04:30:22,40.5908,-77.2098,138795,7659,109900.0,21236.0,,1084.1674680395367,5.518210310169676,1658220.0,,84000042.0,USA,12952.831001495158,
72.0,,Puerto Rico,US,2020-09-01 04:30:22,18.2208,-66.5901,33199,434,,32765.0,,1131.7552825928067,1.307268291213591,339171.0,,630.0,PRI,11562.35341282222,
44.0,,Rhode Island,US,2020-09-01 04:30:22,41.6809,-71.5118,21949,1048,2108.0,18793.0,,2071.909386885113,4.774704997949793,524414.0,,84000044.0,USA,49502.8606867725,
45.0,,South Carolina,US,2020-09-01 04:30:22,33.8569,-80.945,118992,2720,51431.0,64841.0,,2311.1013740518506,2.2858679575097485,949548.0,,84000045.0,USA,18442.430478756443,
46.0,,South Dakota,US,2020-09-01 04:30:22,44.2998,-99.4388,13509,167,10612.0,2730.0,,1527.0290586542385,1.2362128951069655,146529.0,,84000046.0,USA,16563.33118184521,
47.0,,Tennessee,US,2020-09-01 04:30:22,35.7478,-86.6923,154933,1754,116864.0,36315.0,,2268.6931098841533,1.132102263559087,2200999.0,,84000047.0,USA,32229.358923934284,
48.0,,Texas,US,2020-09-01 04:30:22,31.0545,-97.5635,632739,12779,507499.0,112461.0,,2182.168563872917,2.019632107393412,4961553.0,,84000048.0,USA,17111.23383352277,
49.0,,Utah,US,2020-09-01 04:30:22,40.15,-111.8624,52107,407,43990.0,7710.0,,1625.3176117715827,0.7810850749419463,659855.0,,84000049.0,USA,20582.14736437596,
50.0,,Vermont,US,2020-09-01 04:30:22,44.0459,-72.7107,1624,58,1425.0,141.0,,260.2609981906732,3.571428571428572,135721.0,,84000050.0,USA,21750.54367945589,
78.0,,Virgin Islands,US,2020-09-01 04:30:22,18.3358,-64.8963,1134,14,898.0,222.0,,1057.1652310101802,1.2345679012345678,16234.0,,850.0,VIR,15134.056755043444,
51.0,,Virginia,US,2020-09-01 04:30:22,37.7693,-78.17,120575,2580,15085.0,102910.0,,1412.6264612614652,2.1397470454074226,1586551.0,,84000051.0,USA,18587.633628371044,
53.0,,Washington,US,2020-09-01 04:30:22,47.4009,-121.4905,74635,1915,,72720.0,,980.1188276709863,2.565820325584512,1461354.0,,84000053.0,USA,19190.73583831053,
54.0,,West Virginia,US,2020-09-01 04:30:22,38.4912,-80.9545,10249,215,8017.0,2017.0,,571.8838912209767,2.0977656356717733,436047.0,,84000054.0,USA,24330.98400968224,
55.0,,Wisconsin,US,2020-09-01 04:30:22,44.2685,-89.6165,75603,1122,67234.0,7247.0,,1298.4775782774009,1.4840680925360106,1253422.0,,84000055.0,USA,21527.457417293183,
56.0,,Wyoming,US,2020-09-01 04:30:22,42.756,-107.3025,3850,37,3181.0,632.0,,665.216437238989,0.9610389610389608,76273.0,,84000056.0,USA,13178.715147410234,
